,Comments,Date,Likes
486,Enjoyed this vid,2023-08-07T23:02:26Z,0
487,🧢,2023-08-07T22:51:42Z,0
488,"Meanwhile Dana is wasting people's time and putting others at risk with Slapfight, what a retarded decision.",2023-08-07T22:49:15Z,0
489,Hope the dude rolls right over Dana.,2023-08-07T21:26:23Z,0
490,I hope he comes and burys Uncle Fester. Uncle Fester is all about greed and money. American greed. All besides having crushes on his fighters such as the Irish Leprechaun. I would love to see that bald headed POS go down and go down hard. Hopefully he brings the Leprechaun and other fighters like that with him. They have all made a mockery of mixed martial arts.,2023-08-07T21:05:45Z,0
491,Dana pales in comparison as a human compared to Chatri. Thanks for bringing a format that brings real martial arts that also includes the respect of martial arts without  all the other bullshit frills,2023-08-07T20:57:07Z,0
492,"how on earth this channel is not millions of subs is beyond me...outstanding documentaries brother! Keep it up!
I always hated how certain fighters behave and UFC being totally fine with it for the sake of numbers, only displaying low values and rotten ways that make this world more miserable. ONE deserves the true stardom as it tries to make business but also make this world better which is more important.",2023-08-07T20:56:50Z,4
493,I can get behind a guy like this. Dana White comes off as a mafia boss. So long as you do it Dana's way he'll condirionally reward you.,2023-08-07T20:43:44Z,0
494,Newsflash: One fc is bigger than UFC already.,2023-08-07T20:31:50Z,1
495,I thought that was a thumbnail of Mario Yamasaki,2023-08-07T19:40:32Z,0
496,"The story of a boy.... making millions and becoming a young man. Definitely has Mama issues and how the mother used reverse psychology every time her little man wanted to quit. How he turned rebellious into dollar bills. He climb stairs and then he climb mountains and then he wanted to quit and now he wants to climb into America's UFC!!! Literally if he ever climbed in that cage, right before he tapps out. I could imagine the crowd getting quiet well he's thinking... since his head is turned in a angle that if he looks down, he could see the joint he left in the 90""s still in his butt crack! He than looks mom in the corner....  yelling to him, QUIT MY LITTLE MAN!"" Then yells back to his Mommy!!! ""OOOOKKK""!!!!😢 Beautiful story",2023-08-07T19:07:42Z,0
497,"Chatri, the MMA Cinderella Man",2023-08-07T18:57:33Z,0
498,Nice commercial.,2023-08-07T17:46:06Z,1
499,This video actually put me to tears. Chatri's determination along with dealing with adversity and family issues was just so touching. I'm so glad he made it.,2023-08-07T17:34:34Z,292
500,"I’m cancelling my UFC fight pass and using that money to watch ONE events instead. I was so spoiled when I lived in Asia for a few years. ONE was my favourite league. Now that I’m back in Australia, I rarely hear about it ! Real fight fans would appreciate ONE a lot more than the UFC for numerous reasons. After watching this video, I’m even more sold that he’s going to outdo what Dana did. Just look at his beginnings. Not to discredit Dana, but this guy was built different.",2023-08-07T17:26:43Z,0
501,These documentaries give me goosebumps.  You are so good at this!!!!!,2023-08-07T16:22:56Z,0
502,ONE is an amazing promotion … the ONE style of Muay Thai is the strongest part of their brand. Hope to see more shows in the US.,2023-08-07T15:07:09Z,0
503,I have watched a lot of Docs and bar none 1 of the best. Great work,2023-08-07T14:04:30Z,0
504,Their is room for both.  MMA has captured to attention of the world.  There are federations all over the world that will only get bigger and produces terrific fighters.,2023-08-07T13:56:20Z,0
505,No threat lol,2023-08-07T13:37:47Z,0
506,Why is data mac and cheese?,2023-08-07T13:32:43Z,0
507,UFC faceoffs are tasteless.,2023-08-07T13:24:35Z,0
508,"Like everyone else I love what a cocksure, cocky, arrogant, smarmy, classless, vulgar, condescending, snotty, hypocritical hyperbole machine Dana White is.
      Oh…wait… 😮",2023-08-07T12:42:15Z,0
509,"""Grew up"" watching UFC around 2014 and yet almost 10 years later I gotta say, ONE does most things much better, especially from the fighter's perspective. Also love the humbleness and the less drama involved. It's just about honor, great fights and rising champions. ONE will eventually surpass the UFC. Dana says ""f*ck it"" to every single thing. I guess he should start giving ""f*cks"", because there's a new organisation lingering.",2023-08-07T11:54:45Z,0
510,Dana vs chatri fight now,2023-08-07T11:34:21Z,0
511,Chatri💕,2023-08-07T11:10:17Z,0
512,Mi è venuta in mente una cosa che lui e Dana White hanno in comune : cresciuti grazie ad Una Madre separata o single . Questo mentre li paragonavo come fondatori di questo mondo di combattenti.,2023-08-07T10:55:59Z,0
513,Dana doesn't care about his fighters situation,2023-08-07T10:50:57Z,0
514,"Wow, thank you for lighting back up the fire in me.",2023-08-07T10:48:03Z,0
515,"Was a huge UFC fan but can't stand the demonic signs, symbols and gesture's that plagues their shows anymore!! One organisation all the way!!!!",2023-08-07T10:15:39Z,0
516,"Fire Dana, bring in this man.
He would transform the UFC, and treat the fighter's with RESPECT! Unlike greedy tomato head Dana",2023-08-07T09:50:32Z,0
517,Dana is a clown trump isn't saving from this one buddy especially behind bars.,2023-08-07T08:28:52Z,0
518,"No he isn't,ufc still the top dog,one fc lol,don't spread fake news",2023-08-07T08:15:03Z,0
519,What I like about Chatri is he's so empathetic with those around him. He understands the struggle because he experienced it. That's what separates him from that SOB Dana White.,2023-08-07T08:12:58Z,1
520,He isn’t a threat at all. None of these other organizations are. UFCs numbers are by far on top.,2023-08-07T07:23:23Z,0
521,Driver has no head movement.,2023-08-07T07:04:34Z,0
522,"And ""such is life"".",2023-08-07T06:13:54Z,0
523,One championships sucks sorry 😅😅😅😅,2023-08-07T06:04:42Z,0
524,Surviving failure is the solution to success!,2023-08-07T06:02:57Z,0
525,UFC in Thailand it is a fruit juices in a paper box. 😅,2023-08-07T05:53:24Z,0
526,UFC all day chitri is a clown he have beef with Kun Khmer ( Cambodian Martial arts),2023-08-07T05:26:33Z,0
527,casual take,2023-08-07T05:03:41Z,0
528,Dana’s end is near 😅,2023-08-07T04:12:34Z,1
529,One Championship is WAY better than the ufc in entertainment value.,2023-08-07T03:31:45Z,0
530,Wow you gave me a new life,2023-08-07T02:16:00Z,0
531,"Man this amazing I got inspired by this . WOWW!  
this is the energy that is missing in boxing.",2023-08-07T02:03:55Z,0
532,"i admire this man!this is whats gonna get you to succeed by respect,love and taking care your parent..not leaving your parent at the age of 17 and broke the virginity even listening to your partner more than your parent..if it was your wife then make sense but not gf..God is fair and sees everything..HE will help you because your hardwork,dedication&love for your parent..this is what we do as muslims..we never leaving our parents behind,never ever..",2023-08-07T01:53:42Z,0
533,That's a top G right there. Loved it,2023-08-06T23:49:08Z,0
534,I'd rather this guy and ONE than UFC to be number one in combat sports.,2023-08-06T22:29:31Z,0
535,Lmao,2023-08-06T22:13:47Z,0
536,"This was one of your very best, truly inspirational",2023-08-06T22:12:02Z,0
537,"the cover is super wrong dude. 
this is motivational, life lesson and super deep. incredible editing bruv. omg its crazy good.",2023-08-06T21:02:53Z,0
538,"One championship is years and years from surpassing the UFC.. I don’t see it,how could they winover the real hardcore fans. The only way I see that happening is if the UFC drops the ball and now that the UFC has a ESPN deal.. there’s no way…",2023-08-06T20:21:06Z,0
539,t'est un bon toi!,2023-08-06T20:05:37Z,0
540,👑✨🤟,2023-08-06T20:05:35Z,0
541,"i m very interestied in seeing Thailand going thru the same success story as the like of Singapore(turning a poor fishing state to literal center stage of maritime transportation in Asia), only in sizeably bigger scale, in a much larger country with more population(so, more potential hr, in turn means more potential productivity that would be unleash if ever able to untapped).
I'm waiting to see how it will enfold",2023-08-06T18:12:19Z,0
542,BKFC Chatri VS Dana!,2023-08-06T18:08:46Z,0
543,I support this guy and ONE ❤ bye uncle Dana 😂,2023-08-06T17:54:19Z,1
544,Promotion vs Promotion lets go!,2023-08-06T17:39:11Z,0
545,"0.56 Dear Dana, first thing ypu have to undetstand is that fighters should have their fair share of earnings...not 2 percent or 1 percent. You have to realise fighters keep UFC going, not dana white",2023-08-06T17:08:20Z,0
546,"It's not the dana who makes ufc, its the fighter who makes ufc. I m not seeing Christian lee anywhere close to Islam, anatoly malkhyn close to jon jones",2023-08-06T16:52:08Z,0
547,easily one of the most inspiring story i've seen. thank you,2023-08-06T16:41:56Z,2
548,I’ve already switched to one fc a long time ago. Ufc has rhis meat head drunken moron attitude. The public hates it. We want this shit to be serious and respected like football.,2023-08-06T16:31:36Z,0
549,Bruh got me ballin’ over here and I don’t mean basketball 🏀 lol,2023-08-06T16:01:05Z,0
550,Take any peak fighter and match them up.  See who wins.,2023-08-06T15:38:27Z,0
551,"""...why did I even start this company?  And then just let my fire just raged huge.   There's no way I'm gonna quit.  This is my greatest passion in life. What is my mom talking about? 
Being intrinsic...  Listening to your soul.  Listening to your heart.  ... you do it because you generally believe that's what you want to do and that's how you want to express your soul that's what you want to do with your life at the end of the day we all leave this beautiful Earth. What do you want to do with your life?""",2023-08-06T15:35:16Z,0
552,One FC is a joke,2023-08-06T15:32:30Z,0
553,If someonone would ask me- i´d say  One already won this competition :D more fighters - better round girls... UFC had lsot it :D,2023-08-06T15:24:07Z,0
554,The best,2023-08-06T14:36:48Z,0
555,😂😅 The guy who gives out $7000 bonuses vs. DANA WHITE?  😂😂😂,2023-08-06T14:05:06Z,0
556,Dana is a legend too ..l just very American,2023-08-06T13:49:41Z,0
557,"Thank you so much for the life lessons you have shown to the world. Hats off  for all the struggles you went through which you didn't gave up. 
You are a greatest living example for me.✌",2023-08-06T13:46:12Z,2
558,This is the most self-congratulatory ridiculousness I’ve ever seen.,2023-08-06T13:33:48Z,0
559,What an incredible story wish I could do half of what this guy has done stuff like this makes me feel like I’m not doing enough,2023-08-06T13:25:29Z,2
560,🍻🌮🌮🤘,2023-08-06T13:18:43Z,0
561,"I agree this generation is corrupt and the ufc , all tops fighters in ufc have beat women , drunk driving and even murder and no discipline",2023-08-06T12:01:21Z,0
562,I love ufc but i feel better watching one,2023-08-06T09:33:21Z,0
563,I love MMA but Dana is bald because he is di#k. He thinks ufc is bigger then football that’s the exact moment I realise he is real D mfrs is learning lesson as MLS is going big and where his head is hair less forever,2023-08-06T09:21:53Z,0
564,Sit yo dong,2023-08-06T09:12:22Z,0
565,ONE is way better than UFC.,2023-08-06T09:09:33Z,0
566,"One is going to surpass the UFC, the UFC is washed up. They have too many rules, who cares. Let steroid, coked up psychos get in the Octagon and fight.",2023-08-06T08:13:30Z,0
567,Not to be weird or anything… But why didn’t his mom work?,2023-08-06T07:29:45Z,0
568,"I agree with chatri, mma fighter should watch their action,",2023-08-06T07:17:25Z,0
569,i think his mom knew her words would have the opposite effect.,2023-08-06T06:53:42Z,0
570,"man talk about the american dream... so staggering how a first gen immigrant uses america and bends it to his will, when people born and raised here, given every opportunity, dont use it, and almos actively destroy their gift that was given. 99% of people dont understand the gift and blessing America is.",2023-08-06T06:50:55Z,1
571,INCREDIBLE STORY 🙏🏽🙌,2023-08-06T06:34:07Z,0
572,Never even heard of them lmao,2023-08-06T06:13:29Z,0
573,"Put tears in my eyes. That dad was a  $$_#45 ...
I can't believe what man would leave his family like that",2023-08-06T04:59:09Z,0
574,"I had never heard this man's story, but thanks to this video I want to start watching ONE and become a fan now",2023-08-06T03:10:25Z,1
575,No threat,2023-08-06T02:30:59Z,0
576,"Damn, this shit almost made me shed a tear. Beautiful, and definitely inspired me for sure. 🫡",2023-08-06T02:24:14Z,0
577,How much did he pay you to make this video?,2023-08-06T01:15:53Z,0
578,Threat？ there is a huge gap of payday between the 2. And this organization is not neutral…… only Thai fighter are their side,2023-08-06T01:06:48Z,0
579,"great man doing great things, inspiring",2023-08-06T00:56:15Z,0
580,"I just want MMA to become a universal, Olympic, NBA, NFL level sport. Not a bus destroying, smack talking, bunch of WWF crap. Dana isn’t capable of getting off PPV and into the real mainstream. I support ONE ☝️",2023-08-06T00:45:53Z,0
581,𝐂𝐡𝐚𝐭𝐫𝐢❤,2023-08-06T00:00:44Z,0
582,WHAT A PRODUCTION! extremely impressive storytelling. Yes  Chatri did amazing things but you did him justice and some more.,2023-08-05T22:35:58Z,1
583,I'm sure 1.2 million of us clicked from the tittle still feeling a surge from the last UFC but we are here watching clips & mid editing such a disappointment...,2023-08-05T22:31:51Z,0
584,"That pain and struggle was necessary for his success. We will all rise, let’s not quit and fight for our dream!",2023-08-05T21:49:52Z,0
585,"So, Chatri is like a Superman version of MMA, compared to Dana White's Lex Luthor role?",2023-08-05T21:31:32Z,0
586,I like One Championship a lot more than UFC. We need more people like Chatri who cares more about his fighters than other fight organizations that see nothing but dollar signs. Great presentation. Instant sub!,2023-08-05T21:28:25Z,0
587,how u gonna put that ad like its part of the story,2023-08-05T20:38:27Z,0
588,Great content,2023-08-05T19:43:30Z,0
589,Awesome video! Nothing but respect for that man!!!,2023-08-05T19:16:01Z,0
590,"I admire your achievment!
Just a couple of questions for You!
What about the reason  God created You?
What about eternity?
I know There is still a void in you heart that  can anly be filled by the presence of The spirit of God in You.
Talk to me if You want to Know more!",2023-08-05T18:23:06Z,0
591,"Unfortunately, I don't relate to his perspective on suffering. Good for him though, he has an incredible story.",2023-08-05T17:08:45Z,0
592,"Nicely done, and you got me good with blending the ad in lol",2023-08-05T16:46:18Z,0
593,"dana whites ufc has become fake! 100% fixed rigged fights! 100% its needs destroyed! people like conor mcgaygor shouldnt be allowed in sports! drug abuser, terrorist, assualts elderly and woman, a sodomite, in jail in ever country he visits. bad role model and a fraud!",2023-08-05T16:26:02Z,0
594,My wife wants me to tell you that you did a fantastic job sharing Chatri's story.,2023-08-05T15:43:48Z,2
595,"This is a load of shizzz. He maybe smart and involved in a lot of ish, but there is only one UFC",2023-08-05T15:19:47Z,0
596,So the way to compete with the UFC is to have a different but equally egomaniacal president who hogs the limelight from the fighters.,2023-08-05T13:55:00Z,1
597,I prefer one championships over any other. Massive respect,2023-08-05T13:26:24Z,0
598,"Here's the way to solve it, FIGHTS BETWEEN FIGHTERS OF ONE vs Fighters From the UFC.",2023-08-05T12:05:14Z,0
599,This man needs his own life story movie !,2023-08-05T11:53:56Z,0
600,"A breath of fresh air, thanks.",2023-08-05T11:47:45Z,0
601,wow what a story and hats off to Patrick for such a Masterclass video,2023-08-05T10:50:43Z,0
602,whatever lol,2023-08-05T10:34:24Z,0
603,❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥👏🏽👏🏽👏🏽👏🏽,2023-08-05T10:29:27Z,0
604,"Great documentary, I knew of One championship but didn't know of Chatri or his story. This gives me a completely different perspective on the organisation and I will now follow it. Thank you",2023-08-05T08:58:06Z,2
605,"why One Championships will defeat UFC? Because ONE Champs promotes respect despite of cultural diferences and nourish regional talents, while on the other side of world promotes “talking sh1t”, fighters full of themselves, promote hatred just for viewership, in short just a rubbish. You wont see that in ONE Champ!",2023-08-05T08:40:33Z,0
606,Wow what a story. Truly inspirational.,2023-08-05T08:30:56Z,0
607,He is a scum he was never Muay Thai champ n Harvard u have ur mother in ur dorm? Lol come on I dated ring girl there n used to manage fightwrs. He is known bs artist 🤣 biggest Dana wannaby,2023-08-05T07:56:58Z,1
608,His mom is the real MVP 😢,2023-08-05T07:24:00Z,0
609,"This is a well put video. The graphics, shots and story is phenomenal. ❤",2023-08-05T07:09:49Z,0
610,"No doubt one champion is beast on its own... Don't know about its popularity but i can definitely say that it has better mma rules and pay scale for fighters 🔥🔥🔥

And the fighters are amazing🔥🔥😎😎",2023-08-05T06:55:40Z,0
611,Ufc and one should battle out their champions,2023-08-05T06:29:16Z,0
612,"Amazing storytelling and video editing.

Your storytelling made me interested in the topic. I didn’t even know about One or the founder.",2023-08-05T06:12:12Z,1
613,"Put dana whites best against this guys, problem solved and guess what, everyone will watch.",2023-08-05T05:39:47Z,0
614,Beautifully crafted....,2023-08-05T05:38:03Z,0
615,"As an Asian and from the same region, very proud what he has accomplished in his life and build OFC. As for this doc, ianother masterpiece production.",2023-08-05T05:34:16Z,0
616,He ain’t got nothing on the UFC,2023-08-05T05:33:17Z,0
617,His life should be a FKING MOBIE!!!!!!,2023-08-05T05:22:54Z,0
618,Right now pfl and one fc are tied for 2nd place in my opinion. Its hard to care about one fc because of when they stream their fights its like 5 am for me. They have some seriously good fighters that would do well in pfl and the ufc.,2023-08-05T04:57:33Z,0
619,One is getting better than ufc,2023-08-05T04:48:34Z,0
620,so he is Heihachi Mishima,2023-08-05T04:41:11Z,0
621,Still UFC bro over One,2023-08-05T04:24:37Z,0
622,"The mayor of woolongong is scoffing at your, pinky up daintily holding a glass of wine.",2023-08-05T03:02:05Z,0
623,"A Beautiful Message From You, to All, and Life Told.",2023-08-04T23:17:17Z,0
624,We have been waiting for you Sir! We will support you're endeavour to rival the UFC 👊✌️,2023-08-04T22:57:58Z,0
625,"I don’t think MMA would’ve taken off in America if their wasn’t a Dana White. UFC is more exiting to watch IMO? Competition is never a bad thing. I get a feeling that taking the UFC out isn’t something this man thinks about. I think he knows there’s enough room for both of the,",2023-08-04T22:49:54Z,0
626,"You Mother was Beautiful in her Life. (In Thailand).
Mine would rather be drunk, (America), and did...but other family took up her slack.
You had a Wonderful, Strong, Fighting, (the Circumstances), Mother. That is Good of Life.I respect myself. You obviously respect yourself as well.
How Interesting.
Good Documentary !
Thank You.",2023-08-04T22:43:02Z,0
627,Funny they chose a pic of him for the thumb nail where he looks like and angry kid,2023-08-04T22:42:42Z,0
628,I hope One championship smashes UFC however its a difficult task since the UFC is powered by the matrix,2023-08-04T22:28:48Z,0
629,"In retrospect, Sir, being low in that indoctrination system, called public school, was the biggest, and best lesson Life, (My Thought of God), ever gave you, except being born, of course. Ha ha ha !
I'm glad that you defeated your personal evil and pressed on. Here you are. Thank Life.
And Your Being of course. YOU.",2023-08-04T22:28:19Z,0
630,*ONE FC >* ufc,2023-08-04T21:57:11Z,1
631,"Asian banking crisis,. America financial coup.",2023-08-04T21:17:55Z,0
632,mr. chatri and  One championship builts heroes not clown ass cocky money flashing fighters.,2023-08-04T21:05:18Z,0
633,"This guy sounds like the complete opposite to the ufc ,,,he seems genuine",2023-08-04T20:17:28Z,0
634,Northeast Indian🇮🇳,2023-08-04T19:52:37Z,0
635,Lol this Asian dude is just like Dana White,2023-08-04T19:37:43Z,0
636,"Hmmmm…. So let me get this straight. A dirt poor kid from a foreign country just up and decides he’s gonna come to America and go to Harvard. A kid that admittedly isn’t that bright. Doesn’t have any specific skills other than Muay Thai. I trained and fought Muay Thai for 15 years and never got any opportunities like this. American kids can’t go to Harvard just because they want to go. There’s a TON of holes in this story. How did he get to America? It’s not free. Did he go through the naturalization or was he an illegal immigrant? Harvard is incredibly difficult to get into. How did he do it? Just because he’s foreign? How did his mom get into the country? He admitted that even the money he was sending couldn’t get her out of poverty. I don’t buy this story at all. This guys life is the equivalent of hitting the lottery. Dirt poor in Thailand to America and Harvard, then to Silicon Valley, then to Wall Street, then to starting One Championship. Wow. That’s some story. I don’t believe any of it but it’s a good story.",2023-08-04T18:31:44Z,2
637,Lovely story... But how is that they where so poor but the guy goes to Harvard?.. How his mom is so poor but yet gets a plane and comes to the US?.. I have heard lots of poor people stories about coming to US ... And do not sound anything like this story..,2023-08-04T18:28:15Z,0
638,If One FC would only get back to its original rule set...,2023-08-04T18:09:40Z,0
639,Dana White turned his back on his family!,2023-08-04T16:52:04Z,0
640,Ah... What an inspiration..,2023-08-04T16:39:49Z,0
641,Everyone should remember that Dana White was the only person that was smart enough & had the courage to suspend fighting during the ridiculous pandemic! Dana kept his fighters busy while every other company either was shut down or temporarily shut down. He didn't force his fighters to inject an experimental shot into their bodies either. How do you beat that?,2023-08-04T16:23:44Z,0
642,He’s a real fighter. Dana is a prick on Roids,2023-08-04T16:09:21Z,0
643,Clickbait title. One is successful because where the promotion is situated in Asia. Although they put on very exciting cards at times they’re not gearing up for world domination whatsoever lol!,2023-08-04T14:59:11Z,0
644,Incredible story - Thank you,2023-08-04T14:51:27Z,0
645,"ONE is miles behind the UFC from what i see as a fight fan, i cannot stand watching ONE unless Rodtang or mouse is fighting, the quality of the audio, commentators, Fighers, Refs is just well behind, as i said from a fight fan watching from the outside.",2023-08-04T14:36:55Z,0
646,Great doc,2023-08-04T14:18:33Z,0
647,It's all Oil money 💰,2023-08-04T14:15:10Z,0
648,"back in the day, it was always Team Lakay vs Evolve MMA....... couldve at least acknowledged eduard folayang... folayang was there since day 1",2023-08-04T14:14:48Z,0
649,"This story is made possible by Capitalism.  God bless it's possibilities, for all in liberty.",2023-08-04T14:11:35Z,0
650,"Shabbat Shalom howdy morning y'all.
Martial arts is not about fighting but rather a  journey of improvement and of awareness.

This implies not only for oneself, but also to help others, in particular upon those, who are defenseless--who are victimized!
Fighting just so happens to be secondary!

The journey of improvement is full of fighting, every step of the way. The fights occur in the spirit, within the mind,  our hearts, speeches and bodies.

This occurs within a variety of rings, cages and mixed martial arenas.

If you want peace, prepare for war, but when you are tired of war, learn to become at peace.

We are all at war, whether you like or not, it is upon us!

Thai, my favorite food and martial art style of physical fighting.

It is not necessarily an eight count system but rather an 11 count system, 12 including grappling.
1 head: one must always use their heads, and not necessarily a head butt. Which is illegal in the ring, but this is life!
2 hands-this could be knuckles or palms
2 elbows
2 shins
2 knees
2 feet = 11 + grappling = 12

Without getting into the preaching side too much.

I preach the 11 Engine of the LAW Holy Commandments of my LORD, of whom I serve faithfully and with all of my heart, mind, speech body and soul, to the best
of my abilities.

My LORD sits at the right hand side of my LORD: YAHWEH and YESHUA!

We must never forget the SECOND greatest Commandment!

10 + 1 = 11 
1+2+3+4+5+6+7+8+9+10+11 =  66, The Books of my Roadmap, the Holy Bible!

Where does number two sit in relation to number 1? The right hand side, so too does my LORD, my RABBI, my MESSIAH!

Back to the real fighting of life! 
LOVE is the most powerful force, and we must love our enemies, doing good to those who persecute us.


LOVE

If your opponent is stronger, strike back at their heart, by flooding their mind with more love.
A moment to be mindful, making good use of matter!

You may still be their enemy, but they are not yours.
The greatest threat became themselves!

If your opponent is weaker, strike back at their heart, by flooding their mind with more love.
A moment to be mindful, making good use of matter!

You may still be their enemy, but they are not yours.
The greatest threat became themselves!

If you opponent is equally matched, strike back at their heart, by flooding their mind with more love.
A moment to be mindful, making good use of matter!

You may still be their enemy, but they are not yours.
The greatest threat became themselves!

The best offense is to stop fighting, therefore there is no winning or losing, there simply is what needs to be.
Time to let go, friction and stress are not how it was supposed to be!

Vengeance is not ours; what remains is our willingness to start fighting the true enemy!

I love you all  very much.

Sincerely,

a man and a little child too!

Johnny",2023-08-04T14:10:34Z,0
651,whatever this guy does<<<UFC,2023-08-04T13:48:15Z,0
652,"Statistics can be skewed. Numbers can be misleading. ONE FC is fantastic, but has made many questionable moves and their game plan to move into the Western market has been interesting to watch. Honestly, I think they need to focus on the Asian market and making money first. They are (self reportedly) running at a large loss and relying on investors to keep them afloat. You can't keep expanding before you've grounded yourself at home. I wish them success, I love ONE FC, and I love their fighters. ❤️❤️❤️",2023-08-04T12:30:04Z,0
653,That mom giving the golden reverse psychology,2023-08-04T11:58:17Z,0
654,"I think one needs to realise that Chatri would've never have been able to chase his Ikigai withut having to make sacrifices to give him the opportunity to follow it.

You can't do what you love unless you first do what you don't love. And this is what you end up going through in material arts. Everyday is pain and suffering to master an art.",2023-08-04T11:45:24Z,0
655,There not even close to being in competition to the ufc ... they just messed up and signed a unmarketable fighter in francis nganou an bowed to his demands. When they allow fighters to run the show they dont last . The ufc is ontop for a reason an its behind the scenes an guys like dana that built the brand . 1 championship is another strike force. They have only 1 female fighter that has a name an she doesnt even stack up to anyone on ufc female roster top 5 . The best talent they have is about to retire mighty mouse an he didnt even sell or put people in seats,2023-08-04T11:08:18Z,0
656,UFC is full of characters. ONE is full of character.,2023-08-04T10:34:05Z,0
657,Bro thats really bad to feed a dog mac n cheese... wtf is wrong with you?,2023-08-04T10:33:24Z,0
658,Good documentary on one. In the end that’s entertainment ! Make no mistake its art imitates life.,2023-08-04T09:37:48Z,0
659,U know shit,2023-08-04T08:18:01Z,0
660,"23:59
buddhist, yet proud?!",2023-08-04T06:00:44Z,1
661,Slick transition into the sponsor!,2023-08-04T05:48:50Z,1
662,"12:02
So how, exactly is he graduating from Harvard if he sucks academically?!",2023-08-04T05:43:48Z,1
663,He's a hiso Thai,2023-08-04T05:17:28Z,0
664,"1st they ignore you, than they laugh at you, than they fight you than you win! Mahatma Ghandi!!! 😂",2023-08-04T04:47:04Z,0
665,I love this 😢,2023-08-04T04:12:35Z,0
666,Making this earth better one concusion at a time! 😂,2023-08-04T03:01:55Z,0
667,"Was a fluke that I came across this video on youtube but I""m so grateful for it. I'm a huge UFC/Martial art fan, though I'm not a huge fan of how Dana White runs it (doesn't seem to have any loyalty towards his fighters,etc  I've heard of other organisations like Pride etc but  I can't believe I've never heard of One before, I'm definitely going to start searching and supporting it! Thanks for the doco.",2023-08-04T01:18:51Z,0
668,"¡ Viva Chatri Sityodtong ! 
It's your time, brother 👑🍺",2023-08-04T00:40:41Z,1
669,This hit me deep. The things we do for the people we love and care for. Amazing. 💯,2023-08-04T00:18:28Z,21
670,"This Is definitely an incredible story
We are all warriors!!!!

And we are all created by God, the seed is in us all,

Fight fight fight !!!! Let the true Warrior in you never stop ,fight what is right . 
Be Loving, Caring to all help others who need help ,  Never give Up!!!

Always take care of your temple🙏🏽🫵🏽☝🏽",2023-08-03T23:50:59Z,0
671,The asian Forrest Gump had me 😂,2023-08-03T22:43:39Z,0
672,One fc is all I watch right now especially their Friday fights 🔥,2023-08-03T22:02:52Z,0
673,"So they had no money, not enough food to eat, but was able to send Chatri to live in America and go to TWO unis including Harvard? Something doesn't add up...",2023-08-03T20:12:35Z,0
674,Ha.  Dude.  He will crush Dana.  No contest.  Asia’s market is huge.,2023-08-03T20:12:20Z,1
675,The heros suffering thats actually a philosophy forgot where I read about it,2023-08-03T20:09:10Z,0
676,"First minute in, this is top tier editing. I already know this is going to be an absolute banger of a video. Huge respect

Edit: holy shit, that was like a movie. Phenomenal story telling and editing",2023-08-03T20:08:41Z,70
677,No he Is not😂,2023-08-03T20:08:09Z,0
678,Silverlining,2023-08-03T20:06:59Z,0
679,"Hope this guy will crush the UFC for good. Tired of dana white the wife better, steroid head making that much noise with his team of drugged clowns that he calls fighters.",2023-08-03T20:06:35Z,0
680,Didn't want to be dead weight,2023-08-03T20:06:16Z,0
681,My dream is join one championship ❤,2023-08-03T19:47:58Z,1
682,Imagine how different the story would be if his mom broke rank married some guy and he had dickhead stepdad and distracted divided mom instead of a family a vision and a cause.,2023-08-03T18:57:31Z,0
683,BIGGER THAN THE NFL??????? LOLOLOLOLOL😅😅😅😅😅😅😅😅 TOTAL LIES....😅😅😅😅😅,2023-08-03T18:46:44Z,0
684,6:10 jddjdjdjk,2023-08-03T17:52:13Z,0
685,Thank you Patrick for introducing me to Chatri Sityodtong and his amazing and inspiring story. I really appreciate Ikigai. Something I had never heard before. Chatri is a blessing to humanity. God bless him and his family. God bless humanity 💜🙏🏾🕊✨💚,2023-08-03T17:40:11Z,17
686,"The saddest part to this story was his father. His accomplishment is bringing Chatri to this world, just too bad he never had the chance/time live his life to the fullest through Chatri's accomplishment. Chatri would've given him the world...",2023-08-03T17:12:49Z,22
687,"No whe dont like you, sty home whe dont whonte you here.",2023-08-03T16:59:32Z,0
688,"What you have to understand is that if his father never left, he wouldn’t have accomplished greatness. Thank your father and be at peace with that, he gave you the tools and you picked up what he couldn’t finish.",2023-08-03T16:51:11Z,2
689,1:15 was that really dana responding to one championship ???,2023-08-03T16:36:57Z,0
690,"I hope the UFC goes down. Dana White is a greedy piece of crap who doesn’t care about the fighters. If they can make him money they are welcome but once they are done he disposes of them. They never make enough money like a Mayweather, Oscar De La Hoya or many boxers do. I HOPE THAT EVENTUALLY DANA WHITE IS OUT OF THE FIGHTING SPORT.",2023-08-03T15:08:30Z,0
691,"I love MMA and what UFC had done, but ONE championship is more respectful to the martial arts. UFC begin to look like WWE.",2023-08-03T14:50:07Z,0
692,"UFC sucks, the fights are fixed... how can cucumbers like McGregor or Khabib win if they cannot punch or kick... The Irish clown was humiliated by Floyd... the other fatties lost with... Paul Logan...",2023-08-03T14:36:02Z,0
693,Before I Ever Watched This Video Me And My Best Friend Were And Still Are Saying That ONE HAS SOMETHING THAT THE UFC JUST DOESNT And We Still Say To Each Other How Boring The UFC Has Become As A Whole Especially With The UFC Fight Nights .,2023-08-03T13:26:42Z,0
